"ID","pid","MATINH","Urban_Rural","age","gender","Q302","Q303A","Q303B","Q304_1","Q304_2","Q304_3","Q304_4","Q305A1","Q305A2","Q305B1","Q305B2","Q306","Q307","Q308","Q309","Q310A1","Q310A2","Q310B1","Q310B2","Q311","Q305A","Q305B","Q310AA","Q310B","region3","agegroup","weight"
"666542450800413",2,66,2,27,1,12,3,0,2,,,,6,61,1,1,1,1,10000,2,,,,,,"tr___ng cà phê",,,,"Central","15-44",4308073
"666492431601238",2,66,2,38,1,12,3,0,3,,,,9,95,9,56,2,1,5000,2,,,,,,"bán quán",,,,"Central","15-44",4308073
"686742487501637",1,68,2,29,1,9,2,0,3,,,,7,75,21,96,2,1,30000,2,,,,,,"cgir ti___m tóc",,,,"Central","15-44",4308073
"686792504201125",2,68,2,22,1,10,2,0,3,,,,7,74,21,95,4,1,8000,2,,,,,,"th___ di___n c__",,,,"Central","15-44",4308073
"464781991501024",2,46,2,21,1,1,3,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"565682239002107",4,56,2,40,1,12,3,2,1,,,,1,14,15,84,5,1,4500,1,,,,,,"cán b___ ___y ban nhân dân xã",,,,"Central","15-44",4308073
"484972030800418",2,48,2,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"565722256400334",1,56,2,39,1,7,1,0,3,,,,8,82,7,45,4,1,5000,2,,,,,,"s___a xe máy",,,,"Central","15-44",4308073
"676602461800527",5,67,2,41,1,9,2,0,2,,,,6,61,1,1,4,1,7000,2,7,71,6,41,4,"ladm v_____n",,"pphuj hiot",,"Central","15-44",4308073
"464781991501023",1,46,2,20,1,12,3,1,1,,,,4,41,10,62,4,1,8000,2,,,,,,"nhân viên k___ thu___t máy tính",,,,"Central","15-44",4308073
"383971568200302",3,38,2,33,1,12,3,0,3,,,,9,96,3,25,2,1,8000,2,,,,,,"th___ c__ khí",,,,"Central","15-44",4308073
"666492431601236",3,66,2,41,1,5,0,0,2,,,,8,82,7,45,2,1,6000,2,,,,,,"s___a xe",,,,"Central","15-44",4308073
"384001607800905",4,38,2,39,1,12,3,0,3,,,,7,72,19,98,4,1,1000,2,,,,,,"C__ khí",,,,"Central","15-44",4308073
"676602461800525",1,67,2,42,1,10,2,0,2,,,,6,61,1,1,4,1,5000,2,,,,,,"làm v_____n",,,,"Central","15-44",4308073
"525452174801105",2,52,2,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"565682240200622",2,56,2,29,1,12,5,0,3,,,,7,72,3,25,4,1,15000,2,,,,,,"nhôm kính",,,,"Central","15-44",4308073
"383981582000440",4,38,2,42,1,12,3,0,3,,,,9,93,6,41,4,1,7000,2,,,,,,"th___ xây",,,,"Central","15-44",4308073
"384001609001434",4,38,2,40,1,12,3,0,3,,,,7,75,3,30,4,1,15000,2,,,,,,"s___a ch___a tàu thuy___n",,,,"Central","15-44",4308073
"383991595500514",4,38,2,39,1,12,3,0,1,2,,,9,93,6,41,4,1,9000,1,6,63,1,1,1,"th___ xây",,"làm ru___ng",,"Central","15-44",4308073
"384001609001423",2,38,2,23,1,12,3,2,1,,,,5,52,14,82,4,1,10000,1,,,,,,"nhân viên di___n máy xanh",,,,"Central","15-44",4308073
"666472424101923",2,66,2,17,1,12,2,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"444541901201104",5,44,2,44,1,7,1,0,1,2,,,6,63,1,1,1,2,,,9,93,6,41,4,"LAM NONG",,"THO XAY",,"Central","15-44",4308073
"676652472801708",2,67,2,16,1,10,2,0,3,,,,9,95,9,56,2,1,150,2,,,,,,"nhân viên phu quán bún",,,,"Central","15-44",4308073
"424431843600605",1,42,2,21,1,12,4,2,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"646222359001209",1,64,2,21,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"525472181101132",4,52,2,31,1,12,3,0,2,,,,9,92,1,1,1,1,6000,2,,,,,,"nông dân",,,,"Central","15-44",4308073
"404281777000611",1,40,2,25,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"424481859800525",2,42,2,18,1,12,3,2,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"686742487501622",3,68,2,25,1,9,2,0,3,,,,8,82,7,45,4,1,8000,2,9,93,8,49,4,"th___ s___a xe",,"lái xe",,"Central","15-44",4308073
"666432416003517",1,66,2,17,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"686792504201140",2,68,2,16,1,10,2,0,2,,,,9,92,1,1,4,1,0,2,,,,,,"dòng s___u riêng",,,,"Central","15-44",4308073
"404271762900930",3,40,2,29,1,12,3,2,1,,,,7,74,4,35,4,1,3000,2,,,,,,"Di___n L___nh",,,,"Central","15-44",4308073
"646342400100903",3,64,2,32,1,12,3,0,2,,,,6,61,1,1,2,1,0,2,,,,,,"Làm ___t, nuôi bò",,,,"Central","15-44",4308073
"646342400100904",2,64,2,30,1,8,1,0,1,,,,7,72,3,25,2,1,0,2,,,,,,"Làm c___a s___t",,,,"Central","15-44",4308073
"676632467701036",4,67,2,34,1,7,0,0,2,,,,6,61,1,1,1,1,3000,2,,,,,,"r___y",,,,"Central","15-44",4308073
"525442171201202",4,52,2,41,1,12,3,0,2,,,,9,92,1,1,1,1,4000,2,,,,,,"nông dân",,,,"Central","15-44",4308073
"565742268400335",1,56,2,19,1,9,2,0,1,,,,8,82,7,45,4,1,7000,1,,,,,,"làm th___ s__n xe oto",,,,"Central","15-44",4308073
"464822013700137",3,46,2,44,1,6,1,0,1,,,,9,93,6,41,4,1,3000,2,,,,,,"ph___ h___",,,,"Central","15-44",4308073
"383941543300317",3,38,2,44,1,12,3,0,1,,,,9,93,6,43,4,1,7000,1,,,,,,"th___ xây",,,,"Central","15-44",4308073
"404191703200126",5,40,2,43,1,12,3,0,3,,,,9,93,21,96,4,1,6000,2,,,,,,"C__ KHÍ",,,,"Central","15-44",4308073
"676602461800524",4,67,2,32,1,10,2,0,2,,,,6,61,1,1,4,1,0,2,9,93,8,49,4,"làm v_____n",,"ch___y xe ba gác",,"Central","15-44",4308073
"424461871200712",2,42,2,17,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"Central","15-44",4308073
"010050016905446",4,1,1,40,1,12,6,0,1,,,,4,41,16,85,5,1,10000,1,,,,,,"nhân viên van phòng",,,,"North","15-44",2255345
"201780598000922",1,20,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"221960681102225",1,22,1,26,1,12,3,0,1,,,,9,95,9,56,2,1,15000,2,,,,,,"buôn bán",,,,"North","15-44",2255345
"012681012300437",4,1,1,37,1,12,4,0,1,,,,5,52,8,53,4,1,12000,1,,,,,,"nhân viên kinh doanh",,,,"North","15-44",2255345
"010180052600909",1,1,1,16,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"010050016905452",2,1,1,22,1,12,3,0,1,,,,9,95,21,96,4,1,7000,1,,,,,,"bán hàng",,,,"North","15-44",2255345
"151320426101236",4,15,1,41,1,12,3,0,1,,,,7,71,6,41,4,1,8000,2,,,,,,"th___ xây",,,,"North","15-44",2255345
"313081145501037",1,31,1,17,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"221930667901522",1,22,1,19,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"171530497800616",4,17,1,38,1,12,3,0,1,,,,9,93,6,42,4,1,8000,2,,,,,,"lao d___ng t___ do",,,,"North","15-44",2255345
"201780598000924",4,20,1,37,1,12,4,0,3,,,,5,52,7,47,2,1,12000,2,,,,,,"bán hàng t___i nhà",,,,"North","15-44",2255345
"010040011501934",1,1,1,22,1,12,3,0,1,,,,5,51,21,96,4,1,7000,1,,,,,,"nhân viên làm tóc",,,,"North","15-44",2255345
"221930667901510",4,22,1,36,1,9,2,2,1,,,,9,93,3,10,6,1,7000,1,7,71,6,41,4,"Lái Xe nâng",,"l___p d___t di___n n_____c",,"North","15-44",2255345
"010190063101431",1,1,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"010080031302709",1,1,1,25,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"201780598000926",4,20,1,32,1,12,3,0,3,,,,5,52,21,96,4,1,10000,2,,,,,,"t___ kinh doanh di___n tho___i",,,,"North","15-44",2255345
"363561369300903",4,36,1,33,1,12,3,0,1,,,,7,75,3,10,4,1,10000,1,,,,,,"công nhân nhà máy bánh mì",,,,"North","15-44",2255345
"010050016905458",1,1,1,22,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"171530497800604",4,17,1,39,1,6,1,0,1,,,,9,93,6,41,4,1,5000,2,,,,,,"th___ xây",,,,"North","15-44",2255345
"012680955108538",4,1,1,26,1,12,5,0,1,,,,8,81,3,33,4,1,12000,1,,,,,,"k___ s__",,,,"North","15-44",2255345
"010180052600916",3,1,1,31,1,12,5,0,1,,,,4,44,20,99,6,1,12000,1,,,,,,"nhân viên công t___ d_____c",,,,"North","15-44",2255345
"222050712601522",5,22,1,29,1,12,3,0,1,,,,8,81,4,35,4,1,10000,1,,,,,,"công nhân",,,,"North","15-44",2255345
"151400467200209",3,15,1,38,1,12,3,0,2,,,,6,61,1,1,1,1,0,2,,,,,,"Nông Nghi___p",,,,"North","15-44",2255345
"313041132901706",1,31,1,36,1,12,3,0,1,,,,9,93,3,32,4,1,8000,1,,,,,,"Công nhân",,,,"North","15-44",2255345
"221930666100325",1,22,1,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"010210061600722",2,1,1,42,1,12,4,2,1,,,,4,43,6,42,5,1,15000,1,,,,,,"Làm Vi___c",,,,"North","15-44",2255345
"313171191702026",4,31,1,33,1,12,3,2,1,,,,8,82,3,33,4,1,12000,1,,,,,,"công nhân",,,,"North","15-44",2255345
"010080031302720",5,1,1,35,1,12,3,0,1,,,,9,93,6,41,4,1,10000,2,,,,,,"xây d___ng",,,,"North","15-44",2255345
"010060021400239",3,1,1,39,1,12,4,0,1,,,,4,41,3,18,5,1,12000,1,,,,,,"nhân viên van phòng",,,,"North","15-44",2255345
"010070028000323",1,1,1,27,1,12,5,0,1,,,,4,43,13,74,4,1,14000,1,,,,,,"Nvvp",,,,"North","15-44",2255345
"141160367000902",1,14,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"151320426101232",2,15,1,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"201780598000910",4,20,1,41,1,12,3,0,1,,,,9,96,21,94,4,1,7500,1,,,,,,"B___o B___",,,,"North","15-44",2255345
"221930666100330",1,22,1,42,1,9,2,1,3,,,,8,82,7,45,4,1,25000,2,,,,,,"S___a ch___a xe máy",,,,"North","15-44",2255345
"010080031302724",4,1,1,37,1,12,5,0,3,,,,9,95,7,47,2,1,20000,2,,,,,,"kinh doanh",,,,"North","15-44",2255345
"010040011501936",3,1,1,32,1,12,3,0,1,,,,7,75,3,15,5,1,8000,1,,,,,,"công nhân gi___y da",,,,"North","15-44",2255345
"151320426101226",2,15,1,20,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"313041135901030",2,31,1,41,1,12,5,0,1,,,,4,41,12,68,4,1,30000,1,,,,,,"toàn th___i gian",,,,"North","15-44",2255345
"010060021400226",4,1,1,31,1,12,5,0,1,,,,4,41,6,42,4,1,25000,1,,,,,,"nhân viên van phòng",,,,"North","15-44",2255345
"010050016905450",2,1,1,24,1,12,3,2,1,,,,9,95,9,56,4,1,12000,1,,,,,,"d___u b___p",,,,"North","15-44",2255345
"333281212100524",4,33,1,42,1,12,3,0,3,,,,7,71,6,41,4,1,10000,2,,,,,,"Th___ Xây",,,,"North","15-44",2255345
"353531359700722",1,35,1,24,1,12,3,0,1,,,,7,74,20,99,6,1,6500,1,,,,,,"Công Nhân cty Sumi",,,,"North","15-44",2255345
"010050016308928",3,1,1,22,1,12,4,0,1,,,,4,41,6,42,5,1,15000,1,,,,,,"Làm Vi___c",,,,"North","15-44",2255345
"252270789700332",4,25,1,40,1,12,3,0,3,,,,7,71,6,41,4,1,9000,2,,,,,,"th___ xây",,,,"North","15-44",2255345
"221960681102238",4,22,1,40,1,12,3,1,1,,,,8,83,8,49,4,1,13000,1,,,,,,"Lái xe taxi",,,,"North","15-44",2255345
"313041132901724",4,31,1,43,1,12,3,2,1,,,,8,81,3,24,4,1,12000,1,,,,,,"công nhân",,,,"North","15-44",2255345
"012680955108528",4,1,1,38,1,12,3,2,1,,,,5,51,8,49,4,1,11000,1,,,,,,"Lái Xe cho cty",,,,"North","15-44",2255345
"010210061600728",4,1,1,43,1,12,4,0,1,,,,4,41,6,41,5,1,25000,1,,,,,,"Làm Vi___c",,,,"North","15-44",2255345
"313041135901022",1,31,1,22,1,12,3,0,1,,,,5,52,9,56,4,1,4000,1,4,44,21,96,4,"nhân viên quán cà phê",,"viêt content,marketing",,"North","15-44",2255345
"191680561100401",4,19,1,38,1,6,1,0,2,,,,9,92,1,1,1,1,0,2,,,,,,"làm nông nghi___p",,,,"North","15-44",2255345
"333281212100531",1,33,1,17,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"313081145501023",2,31,1,18,1,12,3,0,1,,,,9,95,21,96,4,1,7000,1,,,,,,"Shipper",,,,"North","15-44",2255345
"313041135901019",4,31,1,40,1,12,3,0,1,,,,9,93,8,49,4,1,10000,1,,,,,,"công nhân lái xe",,,,"North","15-44",2255345
"010050016308932",4,1,1,41,1,12,4,0,3,,,,9,95,7,47,2,1,20000,2,,,,,,"Kinh Doanh",,,,"North","15-44",2255345
"353491334201134",6,35,1,38,1,12,3,0,3,,,,9,95,9,56,4,1,9000,2,,,,,,"bán hàng an",,,,"North","15-44",2255345
"010040011501930",3,1,1,37,1,12,3,0,1,,,,7,75,21,96,4,1,10000,2,,,,,,"làm c___t tóc",,,,"North","15-44",2255345
"252270789700338",4,25,1,41,1,12,3,0,3,,,,5,52,7,47,4,1,7000,2,,,,,,"bán hàng d___ di___n",,,,"North","15-44",2255345
"171530497800601",1,17,1,32,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"010080031302735",1,1,1,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"010190063101428",2,1,1,22,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"North","15-44",2255345
"363561369300919",1,36,1,26,1,12,5,0,1,,,,8,81,3,33,4,1,8000,1,,,,,,"Công nhân v___n hành máy",,,,"North","15-44",2255345
"141160367000914",5,14,1,44,1,6,1,0,1,,,,9,93,6,41,4,1,6000,2,,,,,,"xây d___ng",,,,"North","15-44",2255345
"010050016308934",2,1,1,28,1,12,3,0,3,,,,9,95,7,47,2,1,10000,2,,,,,,"Kinh Doanh",,,,"North","15-44",2255345
"333281212100536",1,33,1,30,1,12,4,0,1,,,,8,83,8,49,4,1,15000,1,,,,,,"lái xe cty",,,,"North","15-44",2255345
"171530497800602",3,17,1,43,1,5,1,0,2,,,,6,63,1,1,4,1,0,2,9,93,6,41,4,"nông nghi___p",,"xây d___ng",,"North","15-44",2255345
"353471329700732",3,35,1,32,1,12,3,0,1,,,,7,72,3,33,5,1,9000,1,,,,,,"công nhân c__ khí",,,,"North","15-44",2255345
"363561369300911",4,36,1,36,1,12,4,4,1,,,,7,75,3,14,4,1,8000,1,,,,,,"Công nhân may",,,,"North","15-44",2255345
"010070028000317",1,1,1,30,1,12,3,0,1,,,,5,52,21,96,4,1,7000,2,,,,,,"Bán di___n tho___i",,,,"North","15-44",2255345
"010060018707128",4,1,1,39,1,12,5,0,1,,,,4,42,8,52,5,1,20000,1,,,,,,"Làm vi___c",,,,"North","15-44",2255345
"333281212100534",3,33,1,32,1,12,4,0,1,,,,7,75,3,31,2,1,10000,2,,,,,,"th___ m___c",,,,"North","15-44",2255345
"221950676601912",4,22,1,38,1,12,3,2,1,,,,9,93,8,49,5,1,7000,1,,,,,,"Lái xe công ty nhi___t di___n",,,,"North","15-44",2255345
