"ID","pid","MATINH","Urban_Rural","age","C1","C2","TOTAL_HH_member","assets_1","assets_2","assets_3","assets_4","assets_5","assets_6","assets_7","assets_8","assets_9","assets_10","assets_11","assets_12","assets_13","assets_14","assets_15","assets_16","assets_17","assets_18","assets_19","C9","C10"
"777472653903904",4,77,1,39,1,2,4,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777472653903906",3,77,1,39,1,3,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777472653903911",2,77,1,42,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777472653903918",2,77,1,42,1,2,3,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,
"777472653903921",2,77,1,39,1,1,2,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"777472653903922",3,77,1,45,1,2,3,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
"777472653903923",1,77,1,56,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"777472653903924",2,77,1,59,1,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"777472653903926",2,77,1,56,1,2,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"777472653903927",1,77,1,50,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,
"777472653903931",3,77,1,58,1,2,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777472653903936",1,77,1,21,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,
"777472653903937",2,77,1,46,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,
"777472653903939",2,77,1,43,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"777482655800301",1,77,1,17,1,1,3,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777482655800308",5,77,1,27,1,6,10,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777482655800309",2,77,1,48,1,2,2,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"777482655800312",3,77,1,44,1,1,4,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"777482655800316",3,77,1,34,1,2,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777482655800322",3,77,1,35,1,2,4,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,
"777482655800323",3,77,1,40,1,3,4,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,
"777482655800324",2,77,1,64,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777482655800325",1,77,1,15,2,3,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"777482655800328",3,77,1,18,1,3,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"777482655800329",1,77,1,26,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"777482655800331",1,77,1,37,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"777482655800333",1,77,1,53,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,
"777482655800334",3,77,1,36,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"777482655800336",1,77,1,30,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"777482656700708",1,77,2,49,1,2,2,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,2,1
"777482656700709",2,77,2,61,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"777482656700714",3,77,2,36,1,2,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777482656700715",3,77,2,16,1,3,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,2,1
"777482656700721",3,77,2,31,1,3,5,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,2,1
"777482656700722",4,77,2,43,1,2,4,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,
"777482656700723",2,77,2,45,1,3,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777482656700725",4,77,2,40,1,2,5,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"777482656700728",2,77,2,17,1,3,4,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,2,1
"777482656700732",1,77,2,38,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,
"777482656700734",6,77,2,64,1,6,6,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,
"777482656700735",1,77,2,31,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777482656700736",2,77,2,45,1,2,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"777482656700738",3,77,2,38,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"777482656700740",7,77,2,48,1,3,7,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777502659000622",1,77,2,17,1,1,2,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,2,1
"777502659000623",4,77,2,42,1,2,4,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,6
"777502659000624",1,77,2,31,1,2,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"777502659000625",2,77,2,42,1,2,2,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1
"777502659000627",4,77,2,39,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"777502659000628",4,77,2,51,1,5,5,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,6
"777502659000629",1,77,2,18,1,3,3,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,
"777502659000630",4,77,2,39,1,3,5,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,2,2
"777502659000632",1,77,2,32,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777502659000633",4,77,2,26,1,1,4,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,
"777502659000634",2,77,2,36,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"777502659000635",1,77,2,43,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,
"777502659000636",2,77,2,47,1,1,2,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777502659000639",3,77,2,52,1,2,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,
"777502659000641",2,77,2,46,1,2,2,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,
"777522667402101",3,77,2,40,1,2,4,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"777522667402103",1,77,2,64,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777522667402104",4,77,2,44,1,3,4,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"777522667402105",3,77,2,34,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777522667402106",1,77,2,17,1,3,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777522667402110",3,77,2,58,1,1,3,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"777522667402112",2,77,2,53,1,2,2,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"777522667402114",2,77,2,34,1,2,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,
"777522667402115",1,77,2,17,1,7,7,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,
"777522667402142",3,77,2,39,1,2,3,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,2,1
"777522667402146",2,77,2,32,1,1,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"777522667402147",1,77,2,40,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,
"777522667402157",1,77,2,53,1,1,2,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,
"777522667402158",3,77,2,47,1,2,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"777522667402159",3,77,2,38,1,1,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777532668000513",1,77,1,58,1,2,2,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,2,2
"777532668000521",1,77,1,35,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,
"777532668000522",4,77,1,41,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777532668000523",3,77,1,56,1,4,4,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,
"777532668000524",1,77,1,54,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"777532668000525",3,77,1,37,1,2,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,
"777532668000528",1,77,1,17,1,3,3,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"777532668000529",1,77,1,18,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
"777532668000531",3,77,1,46,1,4,4,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"777532668000532",3,77,1,40,1,2,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"777532668000533",1,77,1,29,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"777532668000534",4,77,1,47,1,3,4,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"777532668000535",1,77,1,16,1,3,3,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,
"777532668000536",4,77,1,48,1,3,5,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,
"777532668000537",4,77,1,36,1,3,4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"777542671902518",3,77,1,59,1,2,3,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,
"777542671902528",1,77,1,33,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1
"777542671902529",2,77,1,15,1,3,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"777542671902530",3,77,1,29,1,3,4,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
"777542671902532",5,77,1,28,1,5,8,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777542671902533",3,77,1,39,1,3,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777542671902534",1,77,1,24,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,
"777542671902535",1,77,1,25,5,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"777542671902538",1,77,1,40,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777542671902539",4,77,1,30,1,2,4,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777542671902540",1,77,1,37,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"777542671902541",3,77,1,43,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"777542671902542",1,77,1,28,1,3,3,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777542671902543",2,77,1,52,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"777542671902544",1,77,1,25,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797602674601003",2,79,1,29,1,2,2,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,
"797602674601004",1,79,1,58,1,2,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"797602674601041",1,79,1,56,1,2,2,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,
"797602674601042",4,79,1,45,1,5,6,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797602674601043",3,79,1,45,1,4,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,
"797602674601044",4,79,1,61,1,4,4,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,
"797602674601045",1,79,1,18,1,4,4,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"797602674601046",1,79,1,54,1,1,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"797602674601047",3,79,1,38,1,2,4,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,2,6
"797602674601048",5,79,1,42,1,4,5,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,
"797602674601049",1,79,1,23,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797602674601050",3,79,1,51,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"797602674601051",2,79,1,44,1,1,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797602674601052",2,79,1,61,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797602674601055",1,79,1,17,1,4,5,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,
"797602676100721",5,79,1,54,1,4,6,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,
"797602676100722",1,79,1,16,1,3,3,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,
"797602676100723",3,79,1,53,1,4,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797602676100724",1,79,1,18,1,5,5,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797602676100725",1,79,1,15,1,2,3,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"797602676100726",2,79,1,50,1,2,2,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,
"797602676100728",3,79,1,49,1,2,3,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,
"797602676100729",2,79,1,49,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"797602676100730",3,79,1,35,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,
"797602676100731",3,79,1,42,1,2,4,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"797602676100732",3,79,1,35,1,1,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797602676100734",2,79,1,55,10,2,2,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,
"797602676100738",2,79,1,18,10,3,4,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797602676100739",1,79,1,29,1,1,2,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,
"797602676100740",2,79,1,60,1,2,2,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,
"797612677003001",1,79,1,49,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,
"797612677003002",4,79,1,33,1,2,4,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,
"797612677003003",2,79,1,38,1,1,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797612677003005",2,79,1,17,1,3,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797612677003012",3,79,1,42,1,2,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"797612677003020",2,79,1,51,1,2,2,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,
"797612677003025",3,79,1,37,1,2,4,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"797612677003026",1,79,1,27,1,5,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"797612677003028",5,79,1,30,1,2,5,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"797612677003029",3,79,1,28,1,2,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"797612677003030",2,79,1,52,1,2,2,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"797612677003031",1,79,1,18,1,2,2,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"797612677003034",2,79,1,19,1,3,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"797612677003037",2,79,1,47,1,2,3,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,
"797612677003040",2,79,1,19,1,3,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"797612678206112",2,79,1,39,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,
"797612678206118",2,79,1,56,1,2,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"797612678206121",2,79,1,19,1,3,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,2,1
"797612678206122",2,79,1,56,1,1,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797612678206123",3,79,1,50,1,4,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797612678206125",1,79,1,44,1,2,2,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"797612678206127",3,79,1,37,1,2,4,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,
"797612678206132",5,79,1,40,1,2,5,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,
"797612678206133",2,79,1,46,1,3,3,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,
"797612678206134",1,79,1,59,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"797612678206136",2,79,1,46,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"797612678206137",3,79,1,42,1,2,4,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"797612678206138",1,79,1,20,1,3,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797612678206139",1,79,1,15,1,4,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797612678206140",3,79,1,56,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"797642688207921",1,79,1,54,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,
"797642688207922",3,79,1,34,1,2,3,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,
"797642688207923",1,79,1,24,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,
"797642688207924",2,79,1,26,1,2,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,
"797642688207925",2,79,1,15,1,3,4,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,
"797642688207926",3,79,1,37,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"797642688207927",1,79,1,20,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,
"797642688207929",1,79,1,33,1,4,4,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"797642688207930",1,79,1,38,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"797642688207931",2,79,1,31,1,2,3,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1
"797642688207932",4,79,1,40,1,2,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"797642688207933",4,79,1,39,1,3,5,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,2,6
"797642688207934",3,79,1,54,1,3,3,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"797642688207935",1,79,1,15,1,4,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"797642688207939",3,79,1,29,1,2,4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"797642689803202",2,79,1,58,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,2,2
"797642689803205",1,79,1,39,1,2,2,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"797642689803210",5,79,1,57,1,3,5,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"797642689803213",2,79,1,44,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"797642689803217",3,79,1,42,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"797642689803218",1,79,1,61,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"797642689803221",2,79,1,19,1,3,4,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797642689803223",3,79,1,31,1,2,4,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,
"797642689803224",2,79,1,37,1,1,2,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"797642689803225",2,79,1,38,1,2,3,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,
"797642689803226",2,79,1,25,1,4,4,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,
"797642689803228",4,79,1,38,1,2,4,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797642689803229",4,79,1,33,1,3,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"797642689803233",2,79,1,37,1,2,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,
"797642689803235",1,79,1,35,1,2,2,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,
"797652691102803",2,79,1,63,1,2,2,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,
"797652691102817",4,79,1,23,1,2,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"797652691102818",4,79,1,51,1,5,5,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797652691102820",2,79,1,62,1,2,2,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797652691102821",1,79,1,64,1,1,2,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"797652691102822",3,79,1,48,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"797652691102823",1,79,1,44,1,2,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"797652691102824",2,79,1,61,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"797652691102825",3,79,1,39,1,2,4,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"797652691102826",3,79,1,52,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"797652691102827",3,79,1,39,1,2,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"797652691102829",2,79,1,45,1,3,3,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,
"797652691102831",2,79,1,15,1,4,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"797652691102832",1,79,1,21,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,
"797652691102833",1,79,1,19,1,2,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,
"797652693500920",2,79,1,51,6,2,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,1
"797652693500926",1,79,1,59,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,
"797652693500927",4,79,1,39,1,5,5,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"797652693500928",1,79,1,23,1,2,2,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,
"797652693500931",2,79,1,60,1,2,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,
"797652693500932",1,79,1,27,1,2,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"797652693500933",3,79,1,61,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"797652693500938",2,79,1,64,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1
"797662696501702",4,79,1,59,1,3,5,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
"797662696501708",1,79,1,43,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"797662696501709",3,79,1,59,1,4,4,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,
"797662696501711",2,79,1,45,1,2,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,
"797662696501712",4,79,1,55,1,7,7,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,
"797662696501717",1,79,1,55,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
